{'model': 'GNN', 'n_iter': 1, 'mlp_layer': 3, 'hidden_dim': 256, 'fc_output_layer': 4, 'fc_hidden_dim': 128, 'node_dim': 64, 'mlp_before': False, 'lstm_layer': 1, 'mlp_dim': 128, 'aggregate': 'sum', 'drop_edges': 0.0, 'n_dummy': 0, 'all_same': False, 'dummy_dir': False, 'dummy_share': False, 'only_max_dummy': False, 'sort_by_age': False, 'seed': 1, 'resume': None, 'lr': 0.0005, 'decay': 1e-05, 'batch_size': 64, 'epochs': 150, 'no_cuda': False, 'log_file': 'accuracy.log', 'save_model': False, 'no_log': False, 'log_interval': 10, 'filename': 'GNN_1_0_FalseFalseFalse_lr0.0005_64_256_bs64_mlp3_4_False_0.0_sum.log', 'files_dir': 'results/animal_world__K6_N25_D8_A100_M20_cr0.00.pickle/Task0', 'data': 'animal_world__K6_N25_D8_A100_M20_cr0.00.pickle', 'no_coord': False, 'prefix': '', 'K': 6, 'n_objects': 25, 'coord_size': 8, 'add_features': 2, 'age_range': 100, 'coord_range': 20, 'subtype': 0, 'max_weight': 5, 'max_level': 5, 'map_width': 10, 'map_dim': 2, 'return_correct': False, 'cuda': False}
Train Epoch: 1 [28096/50000 (56.19%)] Subtype 0 accuracy: 3.12%, loss: 0.04936
Train Epoch: 1 [28736/50000 (57.47%)] Subtype 0 accuracy: 6.25%, loss: 0.04879
Train Epoch: 1 [29376/50000 (58.75%)] Subtype 0 accuracy: 10.94%, loss: 0.04967
Train Epoch: 1 [30016/50000 (60.03%)] Subtype 0 accuracy: 4.69%, loss: 0.04917
Train Epoch: 1 [30656/50000 (61.31%)] Subtype 0 accuracy: 6.25%, loss: 0.04907
Train Epoch: 1 [31296/50000 (62.59%)] Subtype 0 accuracy: 4.69%, loss: 0.04894
Train Epoch: 1 [31936/50000 (63.87%)] Subtype 0 accuracy: 6.25%, loss: 0.04931
Train Epoch: 1 [32576/50000 (65.15%)] Subtype 0 accuracy: 3.12%, loss: 0.04827
Train Epoch: 1 [33216/50000 (66.43%)] Subtype 0 accuracy: 4.69%, loss: 0.04899
Train Epoch: 1 [33856/50000 (67.71%)] Subtype 0 accuracy: 4.69%, loss: 0.04832
Train Epoch: 1 [34496/50000 (68.99%)] Subtype 0 accuracy: 6.25%, loss: 0.04860
Train Epoch: 1 [35136/50000 (70.27%)] Subtype 0 accuracy: 9.38%, loss: 0.04912
Train Epoch: 1 [35776/50000 (71.55%)] Subtype 0 accuracy: 9.38%, loss: 0.04895
Train Epoch: 1 [36416/50000 (72.83%)] Subtype 0 accuracy: 3.12%, loss: 0.04873
Train Epoch: 1 [37056/50000 (74.11%)] Subtype 0 accuracy: 12.50%, loss: 0.04821
Train Epoch: 1 [37696/50000 (75.39%)] Subtype 0 accuracy: 0.00%, loss: 0.04918
Train Epoch: 1 [38336/50000 (76.67%)] Subtype 0 accuracy: 6.25%, loss: 0.04874
Train Epoch: 1 [38976/50000 (77.95%)] Subtype 0 accuracy: 9.38%, loss: 0.04846
Train Epoch: 1 [39616/50000 (79.23%)] Subtype 0 accuracy: 3.12%, loss: 0.04853
Train Epoch: 1 [40256/50000 (80.51%)] Subtype 0 accuracy: 3.12%, loss: 0.04841
Train Epoch: 1 [40896/50000 (81.79%)] Subtype 0 accuracy: 7.81%, loss: 0.04808
Train Epoch: 1 [41536/50000 (83.07%)] Subtype 0 accuracy: 6.25%, loss: 0.04838
Train Epoch: 1 [42176/50000 (84.35%)] Subtype 0 accuracy: 7.81%, loss: 0.04843
Train Epoch: 1 [42816/50000 (85.63%)] Subtype 0 accuracy: 3.12%, loss: 0.04822
Train Epoch: 1 [43456/50000 (86.91%)] Subtype 0 accuracy: 3.12%, loss: 0.04860
Train Epoch: 1 [44096/50000 (88.19%)] Subtype 0 accuracy: 6.25%, loss: 0.04830
Train Epoch: 1 [44736/50000 (89.47%)] Subtype 0 accuracy: 12.50%, loss: 0.04792
Train Epoch: 1 [45376/50000 (90.75%)] Subtype 0 accuracy: 3.12%, loss: 0.04864
Train Epoch: 1 [46016/50000 (92.03%)] Subtype 0 accuracy: 3.12%, loss: 0.04856
Train Epoch: 1 [46656/50000 (93.31%)] Subtype 0 accuracy: 4.69%, loss: 0.04798
Train Epoch: 1 [47296/50000 (94.59%)] Subtype 0 accuracy: 3.12%, loss: 0.04868
Train Epoch: 1 [47936/50000 (95.87%)] Subtype 0 accuracy: 9.38%, loss: 0.04805
Train Epoch: 1 [48576/50000 (97.15%)] Subtype 0 accuracy: 3.12%, loss: 0.04857
Train Epoch: 1 [49216/50000 (98.43%)] Subtype 0 accuracy: 7.81%, loss: 0.04803
Train Epoch: 1 [49856/50000 (99.71%)] Subtype 0 accuracy: 6.25%, loss: 0.04827

Train set: Subtype 0 accuracy: 5.54%, loss: 3.97249
Validation set: Subtype 0 accuracy: 5.57%, loss: 3.07773
Test set: Subtype 0 accuracy: 5.37%, loss: 3.08330 

Train Epoch: 2 [576/50000 (1.15%)] Subtype 0 accuracy: 0.00%, loss: 0.04800
Train Epoch: 2 [1216/50000 (2.43%)] Subtype 0 accuracy: 4.69%, loss: 0.04807
Train Epoch: 2 [1856/50000 (3.71%)] Subtype 0 accuracy: 4.69%, loss: 0.04754
Train Epoch: 2 [2496/50000 (4.99%)] Subtype 0 accuracy: 3.12%, loss: 0.04816
Train Epoch: 2 [3136/50000 (6.27%)] Subtype 0 accuracy: 10.94%, loss: 0.04782
Train Epoch: 2 [3776/50000 (7.55%)] Subtype 0 accuracy: 6.25%, loss: 0.04790
Train Epoch: 2 [4416/50000 (8.83%)] Subtype 0 accuracy: 3.12%, loss: 0.04759
Train Epoch: 2 [5056/50000 (10.11%)] Subtype 0 accuracy: 6.25%, loss: 0.04787
Train Epoch: 2 [5696/50000 (11.39%)] Subtype 0 accuracy: 1.56%, loss: 0.04791
Train Epoch: 2 [6336/50000 (12.67%)] Subtype 0 accuracy: 3.12%, loss: 0.04828
